filename,makanan_pokok,lauk_pauk,sayur,buah,susu
train_Ayam_Goreng_Ayam_Goreng_500.jpg,0,1,0,0,0
train_Burger_Burger_001.jpg,1,1,1,0,0
train_Burger_Burger_002.jpg,1,1,1,0,0
train_Burger_Burger_004.jpg,1,1,1,0,0
train_Burger_Burger_005.jpg,1,1,1,0,0
train_Burger_Burger_006.jpg,1,1,1,0,0
train_Burger_Burger_007.jpg,1,1,1,0,0
train_Burger_Burger_008.jpg,1,1,1,0,0
train_Burger_Burger_009.jpg,1,1,1,0,0
train_Burger_Burger_010.jpg,1,1,1,0,0
train_Burger_Burger_011.jpg,1,1,1,0,0
train_Burger_Burger_012.jpg,1,1,1,0,0
train_Burger_Burger_013.jpg,1,1,1,0,0
train_Burger_Burger_014.jpg,1,1,1,0,0
train_Burger_Burger_015.jpg,1,1,1,0,0
train_Burger_Burger_016.jpg,1,1,1,0,0
train_Burger_Burger_017.jpg,1,1,1,0,0
train_Burger_Burger_019.jpg,1,1,1,0,0
train_Burger_Burger_020.jpg,1,1,1,0,0
train_Burger_Burger_021.jpg,1,1,1,0,0
train_Burger_Burger_022.jpg,1,1,1,0,0
train_Burger_Burger_023.jpg,1,1,1,0,0
train_Burger_Burger_024.jpg,1,1,1,0,0
train_Burger_Burger_025.jpg,1,1,1,0,0
train_Burger_Burger_026.jpg,1,1,1,0,0
train_Burger_Burger_027.jpg,1,1,1,0,0
train_Burger_Burger_028.jpg,1,1,1,0,0
train_Burger_Burger_029.jpg,1,1,1,0,0
train_Burger_Burger_031.jpg,1,1,1,0,0
train_Burger_Burger_032.jpg,1,1,1,0,0
train_Burger_Burger_035.jpg,1,1,1,0,0
train_Burger_Burger_036.jpg,1,1,1,0,0
train_Burger_Burger_037.jpg,1,1,1,0,0
train_Burger_Burger_038.jpg,1,1,1,0,0
train_Burger_Burger_039.jpg,1,1,1,0,0
train_Burger_Burger_041.jpg,1,1,1,0,0
train_Burger_Burger_042.jpg,1,1,1,0,0
train_Burger_Burger_044.jpg,1,1,1,0,0
train_Burger_Burger_045.jpg,1,1,1,0,0
train_Burger_Burger_046.jpg,1,1,1,0,0
train_Burger_Burger_047.jpg,1,1,1,0,0
train_Burger_Burger_048.jpg,1,1,1,0,0
train_Burger_Burger_050.jpg,1,1,1,0,0
train_Burger_Burger_051.jpg,1,1,1,0,0
train_Burger_Burger_054.jpg,1,1,1,0,0
train_Burger_Burger_055.jpg,1,1,1,0,0
train_Burger_Burger_056.jpg,1,1,1,0,0
train_Burger_Burger_057.jpg,1,1,1,0,0
train_Burger_Burger_058.jpg,1,1,1,0,0
train_Burger_Burger_059.jpg,1,1,1,0,0
train_Burger_Burger_060.jpg,1,1,1,0,0
train_Burger_Burger_062.jpg,1,1,1,0,0
train_Burger_Burger_063.jpg,1,1,1,0,0
train_Burger_Burger_064.jpg,1,1,1,0,0
train_Burger_Burger_065.jpg,1,1,1,0,0
train_Burger_Burger_066.jpg,1,1,1,0,0
train_Burger_Burger_067.jpg,1,1,1,0,0
train_Burger_Burger_071.jpg,1,1,1,0,0
train_Burger_Burger_072.jpg,1,1,1,0,0
train_Burger_Burger_073.jpg,1,1,1,0,0
train_Burger_Burger_075.jpg,1,1,1,0,0
train_Burger_Burger_076.jpg,1,1,1,0,0
train_Burger_Burger_077.jpg,1,1,1,0,0
train_Burger_Burger_078.jpg,1,1,1,0,0
train_Burger_Burger_079.jpg,1,1,1,0,0
train_Burger_Burger_080.jpg,1,1,1,0,0
train_Burger_Burger_081.jpg,1,1,1,0,0
train_Burger_Burger_082.jpg,1,1,1,0,0
train_Burger_Burger_084.jpg,1,1,1,0,0
train_Burger_Burger_085.jpg,1,1,1,0,0
train_Burger_Burger_087.jpg,1,1,1,0,0
train_Burger_Burger_089.jpg,1,1,1,0,0
train_Burger_Burger_090.jpg,1,1,1,0,0
train_Burger_Burger_091.jpg,1,1,1,0,0
train_Burger_Burger_093.jpg,1,1,1,0,0
train_Burger_Burger_094.jpg,1,1,1,0,0
train_Burger_Burger_096.jpg,1,1,1,0,0
train_Burger_Burger_098.jpg,1,1,1,0,0
train_Burger_Burger_099.jpg,1,1,1,0,0
train_Burger_Burger_100.jpg,1,1,1,0,0
train_Burger_Burger_102.jpg,1,1,1,0,0
train_Burger_Burger_103.jpg,1,1,1,0,0
train_Burger_Burger_104.jpg,1,1,1,0,0
train_Burger_Burger_107.jpg,1,1,1,0,0
train_Burger_Burger_108.jpg,1,1,1,0,0
train_Burger_Burger_109.jpg,1,1,1,0,0
train_Burger_Burger_110.jpg,1,1,1,0,0
train_Burger_Burger_111.jpg,1,1,1,0,0
train_Burger_Burger_112.jpg,1,1,1,0,0
train_Burger_Burger_113.jpg,1,1,1,0,0
train_Burger_Burger_114.jpg,1,1,1,0,0
train_Burger_Burger_115.jpg,1,1,1,0,0
train_Burger_Burger_116.jpg,1,1,1,0,0
train_Burger_Burger_117.jpg,1,1,1,0,0
train_Burger_Burger_118.jpg,1,1,1,0,0
train_Burger_Burger_119.jpg,1,1,1,0,0
train_Burger_Burger_120.jpg,1,1,1,0,0
train_Burger_Burger_122.jpg,1,1,1,0,0
train_Burger_Burger_123.jpg,1,1,1,0,0
train_Burger_Burger_124.jpg,1,1,1,0,0
train_Burger_Burger_125.jpg,1,1,1,0,0
train_Burger_Burger_126.jpg,1,1,1,0,0
train_Burger_Burger_127.jpg,1,1,1,0,0
train_Burger_Burger_128.jpg,1,1,1,0,0
train_Burger_Burger_130.jpg,1,1,1,0,0
train_Burger_Burger_132.jpg,1,1,1,0,0
train_Burger_Burger_133.jpg,1,1,1,0,0
train_Burger_Burger_135.jpg,1,1,1,0,0
train_Burger_Burger_136.jpg,1,1,1,0,0
train_Burger_Burger_137.jpg,1,1,1,0,0
train_Burger_Burger_139.jpg,1,1,1,0,0
train_Burger_Burger_140.jpg,1,1,1,0,0
train_Burger_Burger_141.jpg,1,1,1,0,0
train_Burger_Burger_143.jpg,1,1,1,0,0
train_Burger_Burger_144.jpg,1,1,1,0,0
train_Burger_Burger_145.jpg,1,1,1,0,0
train_Burger_Burger_148.jpg,1,1,1,0,0
train_Burger_Burger_149.jpg,1,1,1,0,0
train_Burger_Burger_151.jpg,1,1,1,0,0
train_Burger_Burger_153.jpg,1,1,1,0,0
train_Burger_Burger_154.jpg,1,1,1,0,0
train_Burger_Burger_155.jpg,1,1,1,0,0
train_Burger_Burger_156.jpg,1,1,1,0,0
train_Burger_Burger_157.jpg,1,1,1,0,0
train_Burger_Burger_158.jpg,1,1,1,0,0
train_Burger_Burger_159.jpg,1,1,1,0,0
train_Burger_Burger_160.jpg,1,1,1,0,0
train_Burger_Burger_161.jpg,1,1,1,0,0
train_Burger_Burger_163.jpg,1,1,1,0,0
train_Burger_Burger_164.jpg,1,1,1,0,0
train_Burger_Burger_165.jpg,1,1,1,0,0
train_Burger_Burger_166.jpg,1,1,1,0,0
train_Burger_Burger_167.jpg,1,1,1,0,0
train_Burger_Burger_169.jpg,1,1,1,0,0
train_Burger_Burger_170.jpg,1,1,1,0,0
train_Burger_Burger_171.jpg,1,1,1,0,0
train_Burger_Burger_172.jpg,1,1,1,0,0
train_Burger_Burger_173.jpg,1,1,1,0,0
train_Burger_Burger_174.jpg,1,1,1,0,0
train_Burger_Burger_175.jpg,1,1,1,0,0
train_Burger_Burger_176.jpg,1,1,1,0,0
train_Burger_Burger_177.jpg,1,1,1,0,0
train_Burger_Burger_178.jpg,1,1,1,0,0
train_Burger_Burger_179.jpg,1,1,1,0,0
train_Burger_Burger_180.jpg,1,1,1,0,0
train_Burger_Burger_181.jpg,1,1,1,0,0
train_Burger_Burger_182.jpg,1,1,1,0,0
train_Burger_Burger_184.jpg,1,1,1,0,0
train_Burger_Burger_185.jpg,1,1,1,0,0
train_Burger_Burger_186.jpg,1,1,1,0,0
train_Burger_Burger_190.jpg,1,1,1,0,0
train_Burger_Burger_191.jpg,1,1,1,0,0
train_Burger_Burger_192.jpg,1,1,1,0,0
train_Burger_Burger_195.jpg,1,1,1,0,0
train_Burger_Burger_196.jpg,1,1,1,0,0
train_Burger_Burger_197.jpg,1,1,1,0,0
train_Burger_Burger_198.jpg,1,1,1,0,0
train_Burger_Burger_199.jpg,1,1,1,0,0
train_Burger_Burger_200.jpg,1,1,1,0,0
train_Burger_Burger_201.jpg,1,1,1,0,0
train_Burger_Burger_202.jpg,1,1,1,0,0
train_Burger_Burger_203.jpg,1,1,1,0,0
train_Burger_Burger_204.jpg,1,1,1,0,0
train_Burger_Burger_205.jpg,1,1,1,0,0
train_Burger_Burger_206.jpg,1,1,1,0,0
train_Burger_Burger_207.jpg,1,1,1,0,0
train_Burger_Burger_210.jpg,1,1,1,0,0
train_Burger_Burger_211.jpg,1,1,1,0,0
train_Burger_Burger_212.jpg,1,1,1,0,0
train_Burger_Burger_214.jpg,1,1,1,0,0
train_Burger_Burger_217.jpg,1,1,1,0,0
train_Burger_Burger_220.jpg,1,1,1,0,0
train_Burger_Burger_221.jpg,1,1,1,0,0
train_Burger_Burger_222.jpg,1,1,1,0,0
train_Burger_Burger_224.jpg,1,1,1,0,0
train_Burger_Burger_225.jpg,1,1,1,0,0
train_Burger_Burger_226.jpg,1,1,1,0,0
train_Burger_Burger_227.jpg,1,1,1,0,0
train_Burger_Burger_228.jpg,1,1,1,0,0
train_Burger_Burger_229.jpg,1,1,1,0,0
train_Burger_Burger_230.jpg,1,1,1,0,0
train_Burger_Burger_231.jpg,1,1,1,0,0
train_Burger_Burger_232.jpg,1,1,1,0,0
train_Burger_Burger_233.jpg,1,1,1,0,0
train_Burger_Burger_234.jpg,1,1,1,0,0
train_Burger_Burger_235.jpg,1,1,1,0,0
train_Burger_Burger_236.jpg,1,1,1,0,0
train_Burger_Burger_238.jpg,1,1,1,0,0
train_Burger_Burger_239.jpg,1,1,1,0,0
train_Burger_Burger_240.jpg,1,1,1,0,0
train_Burger_Burger_241.jpg,1,1,1,0,0
train_Burger_Burger_242.jpg,1,1,1,0,0
train_Burger_Burger_244.jpg,1,1,1,0,0
train_Burger_Burger_246.jpg,1,1,1,0,0
train_Burger_Burger_247.jpg,1,1,1,0,0
train_Burger_Burger_249.jpg,1,1,1,0,0
train_Burger_Burger_250.jpg,1,1,1,0,0
train_Burger_Burger_251.jpg,1,1,1,0,0
train_Burger_Burger_252.jpg,1,1,1,0,0
train_Burger_Burger_253.jpg,1,1,1,0,0
train_Burger_Burger_254.jpg,1,1,1,0,0
train_Burger_Burger_255.jpg,1,1,1,0,0
train_Burger_Burger_257.jpg,1,1,1,0,0
train_Burger_Burger_258.jpg,1,1,1,0,0
train_Burger_Burger_259.jpg,1,1,1,0,0
train_Burger_Burger_260.jpg,1,1,1,0,0
train_Burger_Burger_261.jpg,1,1,1,0,0
train_Burger_Burger_262.jpg,1,1,1,0,0
train_Burger_Burger_263.jpg,1,1,1,0,0
train_Burger_Burger_264.jpg,1,1,1,0,0
train_Burger_Burger_265.jpg,1,1,1,0,0
train_Burger_Burger_266.jpg,1,1,1,0,0
train_Burger_Burger_267.jpg,1,1,1,0,0
train_Burger_Burger_268.jpg,1,1,1,0,0
train_Burger_Burger_269.jpg,1,1,1,0,0
train_Burger_Burger_270.jpg,1,1,1,0,0
train_Burger_Burger_273.jpg,1,1,1,0,0
train_Burger_Burger_274.jpg,1,1,1,0,0
train_Burger_Burger_275.jpg,1,1,1,0,0
train_Burger_Burger_276.jpg,1,1,1,0,0
train_Burger_Burger_277.jpg,1,1,1,0,0
train_Burger_Burger_278.jpg,1,1,1,0,0
train_Burger_Burger_280.jpg,1,1,1,0,0
train_Burger_Burger_281.jpg,1,1,1,0,0
train_Burger_Burger_282.jpg,1,1,1,0,0
train_Burger_Burger_283.jpg,1,1,1,0,0
train_Burger_Burger_284.jpg,1,1,1,0,0
train_Burger_Burger_285.jpg,1,1,1,0,0
train_Burger_Burger_286.jpg,1,1,1,0,0
train_Burger_Burger_287.jpg,1,1,1,0,0
train_Burger_Burger_289.jpg,1,1,1,0,0
train_Burger_Burger_290.jpg,1,1,1,0,0
train_Burger_Burger_291.jpg,1,1,1,0,0
train_Burger_Burger_293.jpg,1,1,1,0,0
train_Burger_Burger_294.jpg,1,1,1,0,0
train_Burger_Burger_297.jpg,1,1,1,0,0
train_Burger_Burger_299.jpg,1,1,1,0,0
train_Burger_Burger_300.jpg,1,1,1,0,0
train_Burger_Burger_301.jpg,1,1,1,0,0
train_Burger_Burger_303.jpg,1,1,1,0,0
train_Burger_Burger_304.jpg,1,1,1,0,0
train_Burger_Burger_305.jpg,1,1,1,0,0
train_Burger_Burger_306.jpg,1,1,1,0,0
train_Burger_Burger_307.jpg,1,1,1,0,0
train_Burger_Burger_308.jpg,1,1,1,0,0
train_Burger_Burger_309.jpg,1,1,1,0,0
train_Burger_Burger_310.jpg,1,1,1,0,0
train_Burger_Burger_312.jpg,1,1,1,0,0
train_Burger_Burger_313.jpg,1,1,1,0,0
train_Burger_Burger_314.jpg,1,1,1,0,0
train_Burger_Burger_315.jpg,1,1,1,0,0
train_Burger_Burger_316.jpg,1,1,1,0,0
train_Burger_Burger_317.jpg,1,1,1,0,0
train_Burger_Burger_318.jpg,1,1,1,0,0
train_Burger_Burger_319.jpg,1,1,1,0,0
train_Burger_Burger_320.jpg,1,1,1,0,0
train_Burger_Burger_321.jpg,1,1,1,0,0
train_Burger_Burger_322.jpg,1,1,1,0,0
train_Burger_Burger_323.jpg,1,1,1,0,0
train_Burger_Burger_324.jpg,1,1,1,0,0
train_Burger_Burger_325.jpg,1,1,1,0,0
train_Burger_Burger_326.jpg,1,1,1,0,0
train_Burger_Burger_327.jpg,1,1,1,0,0
train_Burger_Burger_328.jpg,1,1,1,0,0
train_Burger_Burger_329.jpg,1,1,1,0,0
train_Burger_Burger_331.jpg,1,1,1,0,0
train_Burger_Burger_332.jpg,1,1,1,0,0
train_Burger_Burger_335.jpg,1,1,1,0,0
train_Burger_Burger_336.jpg,1,1,1,0,0
train_Burger_Burger_339.jpg,1,1,1,0,0
train_Burger_Burger_341.jpg,1,1,1,0,0
train_Burger_Burger_342.jpg,1,1,1,0,0
train_Burger_Burger_343.jpg,1,1,1,0,0
train_Burger_Burger_344.jpg,1,1,1,0,0
train_Burger_Burger_346.jpg,1,1,1,0,0
train_Burger_Burger_347.jpg,1,1,1,0,0
train_Burger_Burger_348.jpg,1,1,1,0,0
train_Burger_Burger_349.jpg,1,1,1,0,0
train_Burger_Burger_350.jpg,1,1,1,0,0
train_Burger_Burger_352.jpg,1,1,1,0,0
train_Burger_Burger_353.jpg,1,1,1,0,0
train_Burger_Burger_354.jpg,1,1,1,0,0
train_Burger_Burger_355.jpg,1,1,1,0,0
train_Burger_Burger_356.jpg,1,1,1,0,0
train_Burger_Burger_358.jpg,1,1,1,0,0
train_Burger_Burger_359.jpg,1,1,1,0,0
train_Burger_Burger_360.jpg,1,1,1,0,0
train_Burger_Burger_361.jpg,1,1,1,0,0
train_Burger_Burger_362.jpg,1,1,1,0,0
train_Burger_Burger_363.jpg,1,1,1,0,0
train_Burger_Burger_364.jpg,1,1,1,0,0
train_Burger_Burger_365.jpg,1,1,1,0,0
train_Burger_Burger_366.jpg,1,1,1,0,0
train_Burger_Burger_367.jpg,1,1,1,0,0
train_Burger_Burger_368.jpg,1,1,1,0,0
train_Burger_Burger_369.jpg,1,1,1,0,0
train_Burger_Burger_370.jpg,1,1,1,0,0
train_Burger_Burger_371.jpg,1,1,1,0,0
train_Burger_Burger_372.jpg,1,1,1,0,0
train_Burger_Burger_373.jpg,1,1,1,0,0
train_Burger_Burger_374.jpg,1,1,1,0,0
train_Burger_Burger_375.jpg,1,1,1,0,0
train_Burger_Burger_376.jpg,1,1,1,0,0
train_Burger_Burger_377.jpg,1,1,1,0,0
train_Burger_Burger_378.jpg,1,1,1,0,0
train_Burger_Burger_379.jpg,1,1,1,0,0
train_Burger_Burger_382.jpg,1,1,1,0,0
train_Burger_Burger_383.jpg,1,1,1,0,0
train_Burger_Burger_384.jpg,1,1,1,0,0
train_Burger_Burger_387.jpg,1,1,1,0,0
train_Burger_Burger_388.jpg,1,1,1,0,0
train_Burger_Burger_389.jpg,1,1,1,0,0
train_Burger_Burger_390.jpg,1,1,1,0,0
train_Burger_Burger_391.jpg,1,1,1,0,0
train_Burger_Burger_392.jpg,1,1,1,0,0
train_Burger_Burger_393.jpg,1,1,1,0,0
train_Burger_Burger_394.jpg,1,1,1,0,0
train_Burger_Burger_395.jpg,1,1,1,0,0
train_Burger_Burger_396.jpg,1,1,1,0,0
train_Burger_Burger_397.jpg,1,1,1,0,0
train_Burger_Burger_398.jpg,1,1,1,0,0
train_Burger_Burger_399.jpg,1,1,1,0,0
train_Burger_Burger_400.jpg,1,1,1,0,0
train_Burger_Burger_401.jpg,1,1,1,0,0
train_Burger_Burger_403.jpg,1,1,1,0,0
train_Burger_Burger_406.jpg,1,1,1,0,0
train_Burger_Burger_407.jpg,1,1,1,0,0
train_Burger_Burger_409.jpg,1,1,1,0,0
train_Burger_Burger_410.jpg,1,1,1,0,0
train_Burger_Burger_411.jpg,1,1,1,0,0
train_Burger_Burger_412.jpg,1,1,1,0,0
train_Burger_Burger_414.jpg,1,1,1,0,0
train_Burger_Burger_416.jpg,1,1,1,0,0
train_Burger_Burger_417.jpg,1,1,1,0,0
train_Burger_Burger_419.jpg,1,1,1,0,0
train_Burger_Burger_420.jpg,1,1,1,0,0
train_Burger_Burger_421.jpg,1,1,1,0,0
train_Burger_Burger_422.jpg,1,1,1,0,0
train_Burger_Burger_423.jpg,1,1,1,0,0
train_Burger_Burger_424.jpg,1,1,1,0,0
train_Burger_Burger_425.jpg,1,1,1,0,0
train_Burger_Burger_426.jpg,1,1,1,0,0
train_Burger_Burger_428.jpg,1,1,1,0,0
train_Burger_Burger_429.jpg,1,1,1,0,0
train_Burger_Burger_430.jpg,1,1,1,0,0
train_Burger_Burger_431.jpg,1,1,1,0,0
train_Burger_Burger_433.jpg,1,1,1,0,0
train_Burger_Burger_434.jpg,1,1,1,0,0
train_Burger_Burger_435.jpg,1,1,1,0,0
train_Burger_Burger_436.jpg,1,1,1,0,0
train_Burger_Burger_437.jpg,1,1,1,0,0
train_Burger_Burger_438.jpg,1,1,1,0,0
train_Burger_Burger_439.jpg,1,1,1,0,0
train_Burger_Burger_441.jpg,1,1,1,0,0
train_Burger_Burger_442.jpg,1,1,1,0,0
train_Burger_Burger_443.jpg,1,1,1,0,0
train_Burger_Burger_445.jpg,1,1,1,0,0
train_Burger_Burger_446.jpg,1,1,1,0,0
train_Burger_Burger_447.jpg,1,1,1,0,0
train_Burger_Burger_448.jpg,1,1,1,0,0
train_Burger_Burger_449.jpg,1,1,1,0,0
train_Burger_Burger_450.jpg,1,1,1,0,0
train_Burger_Burger_453.jpg,1,1,1,0,0
train_Burger_Burger_454.jpg,1,1,1,0,0
train_Burger_Burger_455.jpg,1,1,1,0,0
train_Burger_Burger_456.jpg,1,1,1,0,0
train_Burger_Burger_457.jpg,1,1,1,0,0
train_Burger_Burger_458.jpg,1,1,1,0,0
train_Burger_Burger_459.jpg,1,1,1,0,0
train_Burger_Burger_460.jpg,1,1,1,0,0
train_Burger_Burger_461.jpg,1,1,1,0,0
train_Burger_Burger_462.jpg,1,1,1,0,0
train_Burger_Burger_463.jpg,1,1,1,0,0
train_Burger_Burger_465.jpg,1,1,1,0,0
train_Burger_Burger_469.jpg,1,1,1,0,0
train_Burger_Burger_471.jpg,1,1,1,0,0
train_Burger_Burger_473.jpg,1,1,1,0,0
train_Burger_Burger_474.jpg,1,1,1,0,0
train_Burger_Burger_475.jpg,1,1,1,0,0
train_Burger_Burger_476.jpg,1,1,1,0,0
train_Burger_Burger_477.jpg,1,1,1,0,0
train_Burger_Burger_479.jpg,1,1,1,0,0
train_Burger_Burger_480.jpg,1,1,1,0,0
train_Burger_Burger_481.jpg,1,1,1,0,0
train_Burger_Burger_482.jpg,1,1,1,0,0
train_Burger_Burger_483.jpg,1,1,1,0,0
train_Burger_Burger_484.jpg,1,1,1,0,0
train_Burger_Burger_485.jpg,1,1,1,0,0
train_Burger_Burger_486.jpg,1,1,1,0,0
train_Burger_Burger_487.jpg,1,1,1,0,0
train_Burger_Burger_488.jpg,1,1,1,0,0
train_Burger_Burger_490.jpg,1,1,1,0,0
train_Burger_Burger_491.jpg,1,1,1,0,0
train_Burger_Burger_492.jpg,1,1,1,0,0
train_Burger_Burger_493.jpg,1,1,1,0,0
train_Burger_Burger_495.jpg,1,1,1,0,0
train_Burger_Burger_496.jpg,1,1,1,0,0
train_Burger_Burger_497.jpg,1,1,1,0,0
train_Burger_Burger_498.jpg,1,1,1,0,0
train_Burger_Burger_499.jpg,1,1,1,0,0
train_Burger_Burger_500.jpg,1,1,1,0,0
train_French_Fries_French_Fries_001.jpg,1,0,0,0,0
train_French_Fries_French_Fries_002.jpg,1,0,0,0,0
train_French_Fries_French_Fries_003.jpg,1,0,0,0,0
train_French_Fries_French_Fries_004.jpg,1,0,0,0,0
train_French_Fries_French_Fries_006.jpg,1,0,0,0,0
train_French_Fries_French_Fries_007.jpg,1,0,0,0,0
train_French_Fries_French_Fries_009.jpg,1,0,0,0,0
train_French_Fries_French_Fries_010.jpg,1,0,0,0,0
train_French_Fries_French_Fries_012.jpg,1,0,0,0,0
train_French_Fries_French_Fries_014.jpg,1,0,0,0,0
train_French_Fries_French_Fries_015.jpg,1,0,0,0,0
train_French_Fries_French_Fries_016.jpg,1,0,0,0,0
train_French_Fries_French_Fries_017.jpg,1,0,0,0,0
train_French_Fries_French_Fries_019.jpg,1,0,0,0,0
train_French_Fries_French_Fries_020.jpg,1,0,0,0,0
train_French_Fries_French_Fries_023.jpg,1,0,0,0,0
train_French_Fries_French_Fries_024.jpg,1,0,0,0,0
train_French_Fries_French_Fries_025.jpg,1,0,0,0,0
train_French_Fries_French_Fries_027.jpg,1,0,0,0,0
train_French_Fries_French_Fries_028.jpg,1,0,0,0,0
train_French_Fries_French_Fries_029.jpg,1,0,0,0,0
train_French_Fries_French_Fries_030.jpg,1,0,0,0,0
train_French_Fries_French_Fries_031.jpg,1,0,0,0,0
train_French_Fries_French_Fries_032.jpg,1,0,0,0,0
train_French_Fries_French_Fries_033.jpg,1,0,0,0,0
train_French_Fries_French_Fries_034.jpg,1,0,0,0,0
train_French_Fries_French_Fries_036.jpg,1,0,0,0,0
train_French_Fries_French_Fries_037.jpg,1,0,0,0,0
train_French_Fries_French_Fries_038.jpg,1,0,0,0,0
train_French_Fries_French_Fries_039.jpg,1,0,0,0,0
train_French_Fries_French_Fries_040.jpg,1,0,0,0,0
train_French_Fries_French_Fries_041.jpg,1,0,0,0,0
train_French_Fries_French_Fries_042.jpg,1,0,0,0,0
train_French_Fries_French_Fries_043.jpg,1,0,0,0,0
train_French_Fries_French_Fries_044.jpg,1,0,0,0,0
train_French_Fries_French_Fries_046.jpg,1,0,0,0,0
train_French_Fries_French_Fries_048.jpg,1,0,0,0,0
train_French_Fries_French_Fries_050.jpg,1,0,0,0,0
train_French_Fries_French_Fries_052.jpg,1,0,0,0,0
train_French_Fries_French_Fries_054.jpg,1,0,0,0,0
train_French_Fries_French_Fries_055.jpg,1,0,0,0,0
train_French_Fries_French_Fries_056.jpg,1,0,0,0,0
train_French_Fries_French_Fries_057.jpg,1,0,0,0,0
train_French_Fries_French_Fries_058.jpg,1,0,0,0,0
train_French_Fries_French_Fries_059.jpg,1,0,0,0,0
train_French_Fries_French_Fries_061.jpg,1,0,0,0,0
train_French_Fries_French_Fries_062.jpg,1,0,0,0,0
train_French_Fries_French_Fries_064.jpg,1,0,0,0,0
train_French_Fries_French_Fries_065.jpg,1,0,0,0,0
train_French_Fries_French_Fries_066.jpg,1,0,0,0,0
train_French_Fries_French_Fries_068.jpg,1,0,0,0,0
train_French_Fries_French_Fries_069.jpg,1,0,0,0,0
train_French_Fries_French_Fries_070.jpg,1,0,0,0,0
train_French_Fries_French_Fries_071.jpg,1,0,0,0,0
train_French_Fries_French_Fries_072.jpg,1,0,0,0,0
train_French_Fries_French_Fries_075.jpg,1,0,0,0,0
train_French_Fries_French_Fries_076.jpg,1,0,0,0,0
train_French_Fries_French_Fries_077.jpg,1,0,0,0,0
train_French_Fries_French_Fries_078.jpg,1,0,0,0,0
train_French_Fries_French_Fries_080.jpg,1,0,0,0,0
train_French_Fries_French_Fries_081.jpg,1,0,0,0,0
train_French_Fries_French_Fries_083.jpg,1,0,0,0,0
train_French_Fries_French_Fries_086.jpg,1,0,0,0,0
train_French_Fries_French_Fries_087.jpg,1,0,0,0,0
train_French_Fries_French_Fries_088.jpg,1,0,0,0,0
train_French_Fries_French_Fries_089.jpg,1,0,0,0,0
train_French_Fries_French_Fries_090.jpg,1,0,0,0,0
train_French_Fries_French_Fries_091.jpg,1,0,0,0,0
train_French_Fries_French_Fries_092.jpg,1,0,0,0,0
train_French_Fries_French_Fries_093.jpg,1,0,0,0,0
train_French_Fries_French_Fries_094.jpg,1,0,0,0,0
train_French_Fries_French_Fries_095.jpg,1,0,0,0,0
train_French_Fries_French_Fries_096.jpg,1,0,0,0,0
train_French_Fries_French_Fries_097.jpg,1,0,0,0,0
train_French_Fries_French_Fries_098.jpg,1,0,0,0,0
train_French_Fries_French_Fries_100.jpg,1,0,0,0,0
train_French_Fries_French_Fries_101.jpg,1,0,0,0,0
train_French_Fries_French_Fries_102.jpg,1,0,0,0,0
train_French_Fries_French_Fries_103.jpg,1,0,0,0,0
train_French_Fries_French_Fries_104.jpg,1,0,0,0,0
train_French_Fries_French_Fries_105.jpg,1,0,0,0,0
train_French_Fries_French_Fries_106.jpg,1,0,0,0,0
train_French_Fries_French_Fries_107.jpg,1,0,0,0,0
train_French_Fries_French_Fries_108.jpg,1,0,0,0,0
train_French_Fries_French_Fries_109.jpg,1,0,0,0,0
train_French_Fries_French_Fries_110.jpg,1,0,0,0,0
train_French_Fries_French_Fries_112.jpg,1,0,0,0,0
train_French_Fries_French_Fries_113.jpg,1,0,0,0,0
train_French_Fries_French_Fries_114.jpg,1,0,0,0,0
train_French_Fries_French_Fries_115.jpg,1,0,0,0,0
train_French_Fries_French_Fries_116.jpg,1,0,0,0,0
train_French_Fries_French_Fries_117.jpg,1,0,0,0,0
train_French_Fries_French_Fries_118.jpg,1,0,0,0,0
train_French_Fries_French_Fries_120.jpg,1,0,0,0,0
train_French_Fries_French_Fries_121.jpg,1,0,0,0,0
train_French_Fries_French_Fries_123.jpg,1,0,0,0,0
train_French_Fries_French_Fries_124.jpg,1,0,0,0,0
train_French_Fries_French_Fries_126.jpg,1,0,0,0,0
train_French_Fries_French_Fries_128.jpg,1,0,0,0,0
train_French_Fries_French_Fries_132.jpg,1,0,0,0,0
train_French_Fries_French_Fries_133.jpg,1,0,0,0,0
train_French_Fries_French_Fries_134.jpg,1,0,0,0,0
train_French_Fries_French_Fries_136.jpg,1,0,0,0,0
train_French_Fries_French_Fries_137.jpg,1,0,0,0,0
train_French_Fries_French_Fries_138.jpg,1,0,0,0,0
train_French_Fries_French_Fries_139.jpg,1,0,0,0,0
train_French_Fries_French_Fries_140.jpg,1,0,0,0,0
train_French_Fries_French_Fries_141.jpg,1,0,0,0,0
train_French_Fries_French_Fries_143.jpg,1,0,0,0,0
train_French_Fries_French_Fries_144.jpg,1,0,0,0,0
train_French_Fries_French_Fries_145.jpg,1,0,0,0,0
train_French_Fries_French_Fries_146.jpg,1,0,0,0,0
train_French_Fries_French_Fries_147.jpg,1,0,0,0,0
train_French_Fries_French_Fries_148.jpg,1,0,0,0,0
train_French_Fries_French_Fries_150.jpg,1,0,0,0,0
train_French_Fries_French_Fries_151.jpg,1,0,0,0,0
train_French_Fries_French_Fries_152.jpg,1,0,0,0,0
